City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
277,torbeyevo,54.0797,43.2473,13.18,77,87,3.2,RU,1694887173
278,menaka,15.9182,2.4022,31.66,37,96,5.74,ML,1694887174
279,kavieng,-2.5744,150.7967,26.87,79,82,5.63,PG,1694887174
280,mejit,10.2753,170.8646,28.62,79,83,7.69,MH,1694887174
281,macau,22.2006,113.5461,26.89,94,40,4.12,MO,1694887174
282,tafresh,34.692,50.013,18.41,42,0,3.08,IR,1694887174
283,chibougamau,49.9168,-74.3659,17.79,52,0,3.09,CA,1694887175
284,isangel,-19.55,169.2667,21.86,88,100,6.14,VU,1694887175
285,bandar abbas,27.1865,56.2808,31.99,89,20,3.09,IR,1694886987
286,taulaga,-11.0553,-171.0883,27.96,79,25,6.1,AS,1694887175
287,prince rupert,54.3161,-130.3201,13.05,71,100,8.75,CA,1694887175
288,hadibu,12.65,54.0333,26.43,82,57,6.6,YE,1694887176
289,buzias,45.6492,21.6036,20.97,68,63,2.59,RO,1694887176
290,borzya,50.3833,116.5167,9.44,95,100,0.65,RU,1694887176
291,soto la marina,23.7667,-98.2167,37.42,33,1,2.71,MX,1694887176
292,marsh harbour,26.5412,-77.0636,28.67,68,47,2.62,BS,1694887176
293,siwana,25.6333,72.4167,29.25,68,100,0.86,IN,1694887177
294,coro,11.4045,-69.6734,34.01,54,36,10.44,VE,1694887177
295,aioun,16.6614,-9.6149,33.64,40,98,4.33,MR,1694887177
296,cobija,-11.0267,-68.7692,34.1,52,20,2.06,BO,1694887177
297,usoke,-5.1667,32.35,27.08,30,70,0.49,TZ,1694887178
298,laguna,38.421,-121.4238,26.12,66,0,4.12,US,1694887178
299,hithadhoo,-0.6,73.0833,28.02,79,36,7.35,MV,1694887124
300,fort bragg,35.139,-79.006,28.28,39,0,2.06,US,1694887178
301,tolanaro,-25.0319,46.9987,24.04,69,0,9.77,MG,1694887178
302,choyr,46.3611,108.3611,9.88,64,89,2.25,MN,1694887179
303,recreo,-29.2818,-65.061,36.28,11,0,2.56,AR,1694887179
304,kalmunai,7.4167,81.8167,27.4,77,75,7.1,LK,1694887179
305,polyarnyy,69.1989,33.4478,8.15,74,99,1.8,RU,1694887179
306,hobyo,5.3505,48.5268,25.58,78,58,11.26,SO,1694887179
307,san angelo,31.4638,-100.437,29.48,49,17,2.52,US,1694887180
308,cabedelo,-6.9811,-34.8339,28.37,68,32,6.98,BR,1694887180
309,timaru,-44.4,171.25,11.71,89,99,5.81,NZ,1694886908
310,katsuren-haebaru,26.3369,127.8719,28.01,88,77,4.41,JP,1694887180
311,manismata,-2.4667,111.0333,23.39,92,63,0.98,ID,1694887180
312,qulsary,46.9531,54.0198,18.97,44,63,4.54,KZ,1694887180
313,puerto lopez,4.0845,-72.956,33.72,46,86,1.56,CO,1694887181
314,roma,43.2128,-75.4557,22.73,52,0,7.2,US,1694886366
315,colesberg,-30.72,25.0972,11.08,24,99,4.63,ZA,1694887181
316,gurupa,-1.405,-51.64,33.55,46,43,1.35,BR,1694887181
317,potosi,-19.5836,-65.7531,17.99,6,0,5.68,BO,1694887181
318,nagqu,31.5,92.0,4.53,84,90,0.98,CN,1694887182
319,sevastopol,44.6,33.5333,19.44,49,0,0.45,UA,1694887048
320,opuwo,-18.0607,13.84,26.11,11,0,3.48,NA,1694887182
321,labrador city,52.9463,-66.9114,17.95,45,75,3.09,CA,1694887182
322,puerto colombia,10.9878,-74.9547,32.05,74,100,6.36,CO,1694887182
323,rio grande,-32.035,-52.0986,30.06,59,21,5.56,BR,1694887183
324,buta,2.7858,24.73,22.36,98,96,0.92,CD,1694887183
325,bowen,-20.0167,148.2333,19.39,74,0,6.42,AU,1694887183
326,fort st. john,56.2499,-120.8529,14.94,38,20,7.2,CA,1694887183
327,kapuskasing,49.4169,-82.4331,18.05,68,75,3.09,CA,1694887184
328,amga,60.8953,131.9608,2.16,67,98,6.33,RU,1694887184
329,uliastay,47.7417,96.8444,3.72,76,17,0.78,MN,1694887184
330,beas de segura,38.2524,-2.8888,23.65,49,100,2.36,ES,1694887184
331,utete,-7.986,38.758,23.36,78,33,3.3,TZ,1694887184
332,souillac,-20.5167,57.5167,23.21,78,75,5.66,MU,1694887184
333,ambon,-3.6954,128.1814,26.04,18,40,3.6,ID,1694887185
334,kapit,2.0167,112.9333,23.5,99,100,0.08,MY,1694887185
335,anisoc,1.8658,10.7689,22.55,98,66,0.85,GQ,1694887185
336,arraial do cabo,-22.9661,-42.0278,24.98,65,0,8.23,BR,1694887185
337,santa elena de uairen,4.6167,-61.1333,26.52,58,48,3.16,VE,1694887185
338,saint-pol-de-leon,48.6833,-3.9833,21.42,95,75,3.09,FR,1694887186
339,kenai,60.5544,-151.2583,8.41,97,100,9.42,US,1694887186
340,freisen,49.55,7.25,22.04,65,93,1.11,DE,1694887186
341,tralee,52.2704,-9.7026,14.14,77,75,4.12,IE,1694887041
342,parksville,49.3163,-124.3195,19.98,61,40,1.54,CA,1694887186
343,olyokminsk,60.3736,120.4264,0.61,78,16,0.66,RU,1694887186
344,sidoarjo,-7.4478,112.7183,25.98,78,20,1.03,ID,1694887187
345,warstein,51.45,8.3667,21.12,78,81,0.99,DE,1694886880
346,petrozavodsk,61.7849,34.3469,13.7,76,100,6.0,RU,1694887187
347,luanda,-8.8368,13.2343,23.0,78,0,4.12,AO,1694887116
348,richards bay,-28.783,32.0377,18.38,83,100,4.66,ZA,1694886797
349,kirakira,-10.4544,161.9205,24.24,84,95,3.09,SB,1694887187
350,brisas de zicatela,15.8369,-97.0419,31.29,51,0,0.0,MX,1694887188
351,dhuusamarreeb,5.535,46.3861,27.91,49,80,11.06,SO,1694887188
352,yunfu,22.9306,112.0373,24.52,98,51,1.18,CN,1694887102
353,cozumel,20.5083,-86.9458,32.75,82,5,3.58,MX,1694887188
354,bata,1.8639,9.7658,25.65,86,46,3.38,GQ,1694887188
355,usinsk,65.9939,57.5281,7.58,95,96,1.94,RU,1694887188
356,ventspils,57.3894,21.5606,12.96,94,0,0.51,LV,1694886836
357,qarqaraly,49.4058,75.4742,10.57,78,83,1.85,KZ,1694887189
358,pervomayskoye,43.919,46.7102,19.54,76,98,4.73,RU,1694887189
359,salinopolis,-0.6136,-47.3561,29.27,67,45,6.48,BR,1694887101
360,vuktyl,63.8567,57.3094,11.13,89,69,3.04,RU,1694887189
361,solnechnyy,50.7214,136.6319,9.34,62,58,0.96,RU,1694886925
362,bubaque,11.2833,-15.8333,26.43,77,92,1.21,GW,1694887190
363,forster,-32.1667,152.5167,16.21,49,0,3.13,AU,1694887190
364,juneau,58.3019,-134.4197,11.23,98,100,2.19,US,1694887190
365,conception bay south,47.4999,-52.9981,24.53,90,88,5.19,CA,1694887190
366,patnanungan,14.7833,122.1833,27.31,82,91,2.31,PH,1694887190
367,saint-denis,48.9167,2.3333,25.27,61,0,2.06,FR,1694887190
368,bereznik,62.8551,42.7072,7.45,83,93,2.85,RU,1694887191
369,fastiv,50.0767,29.9177,13.62,70,27,2.9,UA,1694887018
370,midvagur,62.0511,-7.1939,10.46,93,100,5.66,FO,1694887191
371,hampton bays,40.869,-72.5176,22.78,57,100,4.02,US,1694887191
372,mirny,62.5353,113.9611,-0.98,86,86,0.89,RU,1694887191
373,tamanrasset,22.785,5.5228,33.95,11,40,4.63,DZ,1694887191
374,kolonia town,6.964,158.206,28.32,74,58,2.41,FM,1694887191
375,sisimiut,66.9395,-53.6735,3.09,61,50,2.06,GL,1694887192
376,alaghsas,17.0187,8.0168,38.94,22,0,4.12,NE,1694887192
377,lata,40.1629,-8.3327,19.4,85,97,2.18,PT,1694887192
378,kijang,35.2442,129.2139,22.85,92,95,5.22,KR,1694887193
379,tlahualilo de zaragoza,26.1167,-103.45,30.57,37,54,2.5,MX,1694887193
380,fonte boa,-2.4959,-66.2662,39.24,24,38,0.59,BR,1694887193
381,rockport,28.0206,-97.0544,33.38,81,75,2.06,US,1694887194
382,west bay,19.3667,-81.4167,32.22,69,20,4.12,KY,1694887194
383,belmonte,-15.8631,-38.8828,26.6,63,46,3.63,BR,1694887194
384,vondrozo,-22.8167,47.2833,17.43,92,6,1.83,MG,1694887194
385,sierra grande,-41.606,-65.3557,16.1,18,16,10.98,AR,1694887129
386,lepsy,46.235,78.9456,16.05,48,15,2.47,KZ,1694887105
387,dabat,12.9842,37.765,12.78,87,74,1.3,ET,1694887195
388,fale old settlement,-9.3852,-171.2468,28.19,76,20,4.34,TK,1694887195
389,jagdalpur,19.0667,82.0333,22.23,92,63,1.73,IN,1694887001
390,sinabang,2.4803,96.3801,25.82,85,95,3.37,ID,1694887195
391,anadarko,35.0726,-98.2437,25.91,46,15,3.49,US,1694887195
392,harper,4.375,-7.7169,26.01,84,76,5.23,LR,1694887195
393,nchelenge,-9.3451,28.734,26.35,40,2,2.27,ZM,1694887196
394,berdigestyakh,62.0989,126.6992,-0.47,82,23,5.39,RU,1694887196
395,san pedro pochutla,15.7333,-96.4667,33.17,56,8,2.25,MX,1694887196
396,punta arenas,-53.15,-70.9167,4.06,65,75,3.6,CL,1694886512
397,saint-philippe,-21.3585,55.7679,21.77,78,35,5.91,RE,1694887143
398,vilyuchinsk,52.9306,158.4028,6.15,82,47,3.39,RU,1694887196
399,sa kaeo,13.75,102.3333,23.99,95,97,1.74,TH,1694887196
400,chengde,40.9725,117.9361,16.53,92,8,0.22,CN,1694887197
401,kolonia,50.9333,6.95,24.97,74,20,1.03,DE,1694887115
402,emerald,-23.5333,148.1667,14.31,87,0,2.91,AU,1694887197
403,maintirano,-18.0667,44.0167,25.13,81,0,3.03,MG,1694887197
404,port lincoln,-34.7333,135.8667,14.49,83,0,2.89,AU,1694887197
405,castillos,-34.1667,-53.8333,23.24,61,100,5.41,UY,1694887198
406,boyolangu,-8.1181,111.8935,22.28,96,80,2.32,ID,1694887198
407,hammerfest,70.6634,23.6821,7.25,87,40,2.57,NO,1694887198
408,san ramon,37.7799,-121.978,21.88,78,53,2.9,US,1694887198
409,chornomors'k,46.305,30.6548,21.28,52,0,3.7,UA,1694886916
410,robertsport,6.7533,-11.3686,25.96,85,79,4.03,LR,1694887198
411,petoskey,45.3733,-84.9553,22.83,76,40,3.6,US,1694887198
412,coahuayana de hidalgo,18.7,-103.6583,32.61,59,99,1.79,MX,1694887199
413,sainte-anne-des-monts,49.124,-66.4924,13.93,94,100,9.26,CA,1694887199
414,labasa,-16.4167,179.3833,24.26,90,61,1.18,FJ,1694887199
415,weno,7.4515,151.8468,28.3,75,84,4.43,FM,1694887199
416,salekhard,66.53,66.6019,7.18,85,100,2.74,RU,1694886959
417,fuglafjordur,62.244,-6.814,10.26,88,100,5.82,FO,1694887200
418,muynoq,43.7683,59.0214,18.19,59,0,3.43,UZ,1694887200
419,najran,17.4924,44.1277,32.36,17,65,2.29,SA,1694887136
420,puerto lempira,15.2667,-83.7667,30.82,66,45,4.43,HN,1694887201
421,thinadhoo,0.5333,72.9333,28.22,78,10,7.61,MV,1694887202
422,happy valley-goose bay,53.3168,-60.3315,18.92,49,100,2.76,CA,1694887202
423,taltal,-25.4,-70.4833,17.44,75,30,1.89,CL,1694887204
424,chania,35.5122,24.0156,26.78,69,0,0.0,GR,1694887204
425,impfondo,1.6381,18.0667,22.17,98,100,1.16,CG,1694887204
426,nuku'alofa,-21.1333,-175.2,22.58,80,98,9.41,TO,1694887205
427,grajau,-5.8194,-46.1386,39.75,21,13,3.66,BR,1694887206
428,takedamachi,32.9667,131.4,23.21,97,30,1.2,JP,1694887206
429,la'ie,21.6477,-157.9253,27.56,81,32,4.02,US,1694887207
430,lockwood,45.8191,-108.4149,27.02,34,8,3.73,US,1694887208
431,sylva,58.0348,56.7635,11.65,85,95,1.34,RU,1694887209
432,smithers,54.7804,-127.1743,10.94,67,96,0.99,CA,1694887209
433,machico,32.7,-16.7667,23.4,74,40,10.29,PT,1694887210
434,yerba buena,-26.8167,-65.3167,30.63,10,0,2.35,AR,1694887151
435,pailitas,8.9565,-73.6255,33.9,58,60,1.63,CO,1694887210
436,howrah,22.5892,88.3103,29.0,89,40,4.12,IN,1694887210
437,tottori,35.5,134.2333,24.86,87,94,3.04,JP,1694886947
438,ardestan,33.3761,52.3694,24.5,31,0,2.24,IR,1694887211
439,paradip garh,20.3167,86.6167,27.85,82,100,3.14,IN,1694887211
440,banff,51.1762,-115.5698,20.09,28,5,2.23,CA,1694887211
441,zeya,53.75,127.2667,8.75,77,100,1.21,RU,1694887211
442,san luis de la loma,17.2706,-100.8939,31.17,63,55,2.54,MX,1694887211
443,luena,-11.7833,19.9167,22.91,25,2,2.47,AO,1694887212
444,lobujya,27.95,86.8167,0.31,86,54,1.13,NP,1694887212
445,yayva,59.3303,57.2641,11.21,83,91,0.77,RU,1694887212
446,hutchinson,38.0608,-97.9298,21.52,79,100,2.06,US,1694887213
447,vernon,50.2581,-119.2691,25.12,23,0,0.62,CA,1694887213
448,fuengirola,36.54,-4.6247,27.0,47,0,4.63,ES,1694887213
449,ikaalinen,61.7695,23.0658,15.52,93,100,4.07,FI,1694887213
450,dolianova,39.3782,9.1786,25.79,74,20,5.14,IT,1694887214
451,bull savanna,17.8868,-77.5902,30.5,61,98,3.81,JM,1694887214
452,nuuk,64.1835,-51.7216,1.34,93,75,2.57,GL,1694887214
453,pariaman,-0.619,100.12,27.03,88,97,2.87,ID,1694887214
454,laurel,39.0993,-76.8483,26.96,44,0,2.68,US,1694887214
455,vorkuta,67.5,64.0,7.84,84,81,3.77,RU,1694887150
456,mount isa,-20.7333,139.5,10.87,58,0,0.0,AU,1694887215
457,betio village,1.358,172.9211,28.34,78,59,4.99,KI,1694887215
458,callao,-12.0667,-77.15,19.43,80,86,4.15,PE,1694887215
459,cadale,2.7603,46.3222,25.55,80,42,8.12,SO,1694887215
460,howard springs,-12.497,131.047,23.95,85,38,3.76,AU,1694887216
461,galliano,29.4422,-90.2992,35.0,52,0,3.09,US,1694887216
462,al mindak,20.1588,41.2834,25.44,37,68,1.23,SA,1694887216
463,les anglais,18.3054,-74.2197,30.9,68,73,2.39,HT,1694887216
464,cannonvale,-20.2833,148.7,21.66,68,32,7.65,AU,1694887216
465,main beach,-27.9788,153.4266,14.41,90,0,2.27,AU,1694887217
466,capayan,-28.761,-66.0502,37.11,7,0,2.95,AR,1694887218
467,jablanica,43.6603,17.7617,24.07,85,97,0.62,BA,1694887218
468,villamontes,-21.25,-63.5,40.57,13,0,3.3,BO,1694887218
469,dodge city,37.7528,-100.0171,24.27,63,57,4.47,US,1694887204
470,la mure,44.9026,5.7866,16.81,92,98,2.26,FR,1694887218
471,chegdomyn,51.1167,133.0167,5.37,92,96,0.6,RU,1694887219
472,changling,44.2653,124.0005,16.67,87,25,0.45,CN,1694887219
473,olsztyn,53.7799,20.4942,17.98,54,2,3.47,PL,1694887200
474,beipiao,41.7919,120.7792,15.53,91,5,1.5,CN,1694887219
475,nyurba,63.2842,118.3319,-1.27,83,12,0.91,RU,1694887220
476,yorkton,51.2167,-102.4677,18.46,46,4,3.3,CA,1694887220
477,touros,-5.1989,-35.4608,28.82,56,30,7.99,BR,1694887220
478,sechura,-5.5569,-80.8222,27.3,55,39,6.19,PE,1694887220
479,kimbe,-5.5502,150.1429,22.53,79,97,3.99,PG,1694887220
480,escanaba,45.7453,-87.0646,22.51,45,58,1.94,US,1694887220
481,leava,-14.3,-178.1667,27.18,83,24,6.77,WF,1694887221
482,nouadhibou,20.931,-17.0347,22.71,82,2,10.8,MR,1694887203
483,fiambala,-27.6871,-67.6149,36.63,1,0,1.3,AR,1694887221
484,kavak,41.0783,36.0425,12.99,91,33,0.51,TR,1694887222
485,gore,-46.1028,168.9436,6.96,97,100,1.82,NZ,1694887222
486,neuquen,-38.9516,-68.0591,16.94,27,20,6.69,AR,1694887197
487,chifeng,42.2683,118.9636,14.55,93,51,0.47,CN,1694887222
488,ust'-ilimsk,58.0006,102.6619,8.66,84,7,0.43,RU,1694887222
489,tarinkot,32.6268,65.8733,24.6,19,0,0.69,AF,1694887223
490,edd,13.9297,41.6925,32.51,70,44,4.83,ER,1694887223
491,bardai,11.65,7.2333,25.15,76,96,3.34,NG,1694887223
492,kourou,5.1552,-52.6478,33.03,65,28,5.51,GF,1694887223
493,yarkovo,57.4028,67.0786,14.55,71,61,1.39,RU,1694887223
494,popondetta,-8.7537,148.2534,20.43,82,85,1.05,PG,1694887224
495,severnoye,56.3491,78.3619,13.19,72,76,1.46,RU,1694887224
496,mar del plata,-38.0023,-57.5575,19.01,42,0,5.14,AR,1694886883
497,saint-lys,43.5167,1.2,25.61,67,0,9.26,FR,1694887204
498,navarre,30.4016,-86.8636,30.13,78,0,4.12,US,1694887224
499,yuncheng,35.0231,110.9928,21.97,78,1,2.77,CN,1694887225
500,jashpurnagar,22.9,84.15,22.52,92,100,0.98,IN,1694887225
501,amungan,15.3652,119.9582,26.75,81,78,1.2,PH,1694887225
502,puerto cabezas,14.0351,-83.3888,31.03,65,61,4.55,NI,1694887225
503,hancheng,32.5186,112.3522,23.89,76,77,3.03,CN,1694887226
504,zalingei,12.9096,23.4741,26.69,56,60,2.73,SD,1694887226
505,sola,-13.8833,167.55,25.23,79,100,6.97,VU,1694887227
506,soweto,-26.2678,27.8585,20.25,14,29,1.54,ZA,1694887020
507,gambela,8.25,34.5833,23.29,92,93,1.69,ET,1694887228
508,san juan de miraflores,-12.1629,-76.9635,20.14,74,95,4.03,PE,1694887228
509,nyrob,60.733,56.7202,13.51,76,79,0.65,RU,1694887229
510,zahedan,29.4963,60.8629,23.95,22,0,0.0,IR,1694887229
511,san fernando de apure,7.8878,-67.4724,31.37,67,14,1.47,VE,1694887229
512,salinas,36.6777,-121.6555,18.49,82,100,2.06,US,1694887229
513,viedma,-40.8135,-62.9967,17.22,19,2,8.89,AR,1694887229
514,ji'an,27.1172,114.9793,23.69,91,0,0.75,CN,1694887230
515,pacasmayo,-7.4006,-79.5714,22.52,70,62,6.25,PE,1694887230
516,dzhalagash,45.0833,64.6667,17.31,35,1,2.67,KZ,1694887230
517,bokovskaya,49.229,41.8306,17.09,45,100,2.14,RU,1694887230
518,nema,57.5067,50.5011,15.82,50,100,1.48,RU,1694887122
519,zhangjiakou shi xuanhua qu,40.6103,115.0447,17.93,88,2,2.43,CN,1694887231
520,suileng,47.25,127.0833,15.04,90,100,2.89,CN,1694887231
521,saint-pierre,-21.3393,55.4781,21.82,78,0,1.54,RE,1694887144
522,tabou,4.423,-7.3528,25.78,85,67,4.76,CI,1694887232
523,motomachi,43.8228,144.1044,15.42,89,86,1.8,JP,1694887232
524,uvira,-3.4067,29.1458,25.75,68,90,1.13,CD,1694887232
525,tranqueras,-31.2,-55.75,25.07,56,0,5.37,UY,1694887232
526,vengerovo,55.6848,76.7471,12.2,75,55,1.54,RU,1694887233
527,port-gentil,-0.7193,8.7815,25.98,78,20,4.63,GA,1694887233
528,kolpny,52.2282,37.0368,15.07,66,77,3.78,RU,1694887233
529,gulf shores,30.246,-87.7008,34.08,64,34,1.79,US,1694887233
530,khovd,48.0056,91.6419,10.13,54,99,0.9,MN,1694887234
531,quellon,-43.1167,-73.6167,7.19,85,80,7.62,CL,1694887234
532,westport,41.1415,-73.3579,23.38,59,100,3.13,US,1694887234
533,gympie,-26.1898,152.665,11.81,97,1,1.18,AU,1694887235
534,ginir,7.1333,40.7,18.17,68,99,2.99,ET,1694887235
535,flying fish cove,-10.4217,105.6791,23.82,88,75,5.66,CX,1694887235
536,guerrero negro,27.9769,-114.0611,23.25,63,21,6.84,MX,1694887236
537,tinajo,29.0788,-13.7081,24.49,69,75,2.57,ES,1694887236
538,kerema,-7.9631,145.7785,22.63,77,99,2.04,PG,1694887236
539,yanam,16.7333,82.2167,25.8,83,45,2.05,IN,1694887236
540,brookings,44.3114,-96.7984,20.19,64,81,1.34,US,1694887236
541,arteche,12.2645,125.4048,26.33,84,84,0.33,PH,1694887236
542,gueret,46.1667,1.8667,19.39,75,78,1.97,FR,1694887237
543,adrar,20.5022,-10.0711,34.71,33,100,2.74,MR,1694887237
544,grand baie,-20.0182,57.5802,24.14,68,17,1.34,MU,1694887096
545,hilo,19.7297,-155.09,25.69,87,51,2.83,US,1694887237
546,okahandja,-21.9833,16.9167,23.41,5,0,5.3,NA,1694887238
547,vereshchagino,58.0789,54.6557,11.93,86,81,1.47,RU,1694887238
548,ostersund,63.1792,14.6357,10.25,71,20,5.14,SE,1694887086
549,la ronge,55.1001,-105.2842,19.18,45,31,5.0,CA,1694887238
550,road town,18.4167,-64.6167,29.13,74,97,4.54,VG,1694887239
551,lusambo,-4.9667,23.45,28.85,32,8,0.95,CD,1694887239
552,amahai,-3.3333,128.9167,24.02,88,72,2.04,ID,1694887239
553,dipayal,29.2608,80.94,24.93,93,100,0.23,NP,1694887239
554,potam,27.6,-110.3833,36.17,22,0,2.25,MX,1694887240
555,st. john's,47.5649,-52.7093,24.66,85,75,7.2,CA,1694886959
556,balykshi,47.0667,51.8667,16.0,67,0,3.0,KZ,1694887240
557,nanlong,31.3533,106.0631,24.38,77,20,1.71,CN,1694887241
